id,rated,turns,victory_status,winner
jcoH8Yl5,TRUE,83,resign,white
ynfbOFga,TRUE,57,resign,white
VG0al8lF,TRUE,39,resign,black
QR3IXpzt,TRUE,56,resign,black
4SrloqB0,TRUE,46,resign,black
aQ1k38XF,TRUE,31,mate,white
PccY4zs2,TRUE,66,resign,black
MXV6B40A,TRUE,52,resign,white
1mi2HfIm,TRUE,100,resign,black
yqlKfOAp,TRUE,10,resign,black
PSjD1Xhv,TRUE,49,resign,black
eswCrJcC,TRUE,100,mate,black
D9vtX3w9,TRUE,107,resign,white
Twie5enB,TRUE,44,mate,black
eoC6bFlt,TRUE,27,resign,white
Sex2TQMA,TRUE,72,resign,black
5Si2wSRc,FALSE,21,outoftime,white
iKbLCzcl,TRUE,91,mate,white
2MbA3y3n,TRUE,35,resign,white
P5HuMoRZ,TRUE,50,mate,black
QgodfZ9N,TRUE,56,resign,black
8FYUaMEF,TRUE,37,resign,white
OLLL4UW9,TRUE,66,resign,black
hjAt7pYG,TRUE,40,resign,white
WZ0QVNtC,TRUE,32,mate,black
nt4Pwj5C,TRUE,26,mate,black
EfbR5viI,TRUE,89,mate,white
JrlAIscq,TRUE,65,resign,black
Pl9lWO03,TRUE,37,resign,white
1PCJShdC,TRUE,48,resign,white
KsrYTVJW,TRUE,54,outoftime,black
ZydVhIrf,TRUE,43,mate,white
GUt4BWYv,TRUE,60,resign,black
KOX0GIOh,TRUE,122,outoftime,black
JLq6d7LP,TRUE,49,resign,white
3fwBIVZP,TRUE,56,mate,black
4RggB4Pd,FALSE,77,mate,white
Yb0t6EPX,FALSE,60,resign,black
zHBeN1Ql,FALSE,33,mate,white
HsolNMZx,FALSE,83,resign,white
fDGEuax4,TRUE,102,mate,black
yzk9TBrf,FALSE,29,resign,white
7EOkF0DP,FALSE,91,resign,white
Jdcqh0ZM,FALSE,34,resign,black
zoaBo5Hf,TRUE,59,resign,black
lad73Yza,TRUE,41,resign,white
IdLtnMSr,TRUE,54,resign,black
jVg6I7ln,TRUE,43,resign,white
FBDzyVF9,TRUE,34,resign,black
99WIHFGT,TRUE,122,resign,black
IwZxp7dg,TRUE,51,mate,white
ZP5ZQVcC,TRUE,62,resign,black
mcIe47kW,TRUE,30,resign,black
izepvFbk,TRUE,79,outoftime,white
079kHDqh,TRUE,32,resign,black
3HcbGoZ7,TRUE,78,resign,black
nbM0dEPe,TRUE,82,resign,black
hN4to7eV,TRUE,64,resign,black
3T6iRhh0,TRUE,59,resign,black
p80h54Rh,TRUE,62,resign,black
7yjm4QKt,FALSE,104,mate,black
GLNSsTvw,TRUE,65,mate,white
AKDSQGBI,TRUE,23,resign,white
PklztzJG,TRUE,50,mate,black
KU3BtTZA,TRUE,58,mate,black
ngPkTMFq,TRUE,64,resign,black
PG8ZOrx8,FALSE,56,resign,black
hh4qc2VN,TRUE,18,resign,black
F8VACPac,TRUE,43,resign,white
WddnNxvy,TRUE,24,resign,black
IstEfy2X,TRUE,125,mate,white
rXQXKATs,TRUE,104,resign,black
BR4DwSI4,FALSE,29,resign,white
3PMOVHCd,FALSE,48,resign,black
ZnlHxqo0,TRUE,65,mate,white
DUjvd9GQ,TRUE,20,resign,black
hrWVSoCt,TRUE,38,mate,black
Y0ubgfvj,TRUE,26,resign,white
x3jqgdWW,TRUE,70,resign,black
4hOpQkq4,TRUE,35,resign,white
U7NDaOs3,TRUE,23,resign,white
BXpDfkWi,TRUE,76,resign,black
BqpWJ53F,TRUE,68,outoftime,black
ApAyKSwj,TRUE,4,resign,white
xacBVmLA,TRUE,30,resign,black
JP6ug5fw,TRUE,59,mate,white
cOtmY0Wx,TRUE,77,resign,white
zkP3Fthl,TRUE,76,outoftime,black
vM7Emdp3,TRUE,34,resign,white
3iG76tYn,TRUE,53,resign,black
NZ89tkpl,TRUE,178,draw,draw
C1JCoZAG,TRUE,91,draw,draw
8z5O0GXW,TRUE,57,resign,white
xqeX9j9X,TRUE,42,resign,black
lVByKtnM,TRUE,48,mate,black
O2lH7Ylz,TRUE,33,draw,draw
YFAGqr4x,TRUE,71,resign,white
i2XoU16H,TRUE,26,resign,black
sviA3YFR,TRUE,32,resign,black
ufqg7t3b,TRUE,63,mate,white
T9C3CKwR,TRUE,86,resign,black
blXTFCHC,TRUE,99,resign,white
Qc2LiPNG,TRUE,36,resign,black
o5uWDufD,TRUE,153,draw,draw
WsLE7r8G,TRUE,112,resign,black
tfKCa5g6,TRUE,39,resign,white
0pV2ZEKN,TRUE,28,resign,black
bo6KptgN,TRUE,65,resign,white
CMeeDg2P,TRUE,21,resign,black
TpJErHGl,TRUE,98,resign,black
WnMm30N9,TRUE,31,resign,black
bn42hcxq,TRUE,68,resign,black
cMSuepTX,TRUE,42,resign,white
HFJ7z4tg,TRUE,42,mate,black
6bL2hd0X,TRUE,59,resign,white
UiMj8nXK,TRUE,80,resign,black
pM3fIP4b,TRUE,31,resign,black
bTIIkDZL,TRUE,107,outoftime,white
Yekg9T0E,TRUE,18,resign,black
trc6nw8p,TRUE,72,mate,black
GK3m5eMT,FALSE,45,resign,white
ObJZSmQe,TRUE,66,resign,black
iJubJD4Y,TRUE,93,resign,white
oNpjGRlN,TRUE,90,resign,black
WB4cuSmD,TRUE,23,resign,white
rDQajEka,TRUE,118,outoftime,black
ZCuSLgmJ,TRUE,103,draw,draw
JDSNvohS,TRUE,23,resign,white
AusrgQtE,TRUE,91,mate,white
RjReoOOB,TRUE,56,mate,black
5cfVF8SL,TRUE,71,mate,white
9y0B0iGR,TRUE,48,mate,black
TpzoFNxO,TRUE,80,resign,black
c9WUjuhv,TRUE,33,resign,white
wZf7MIFt,TRUE,84,outoftime,black
xegjALEz,TRUE,51,resign,white
zKEJPiXZ,TRUE,47,resign,black
wmytcciw,TRUE,74,resign,black
Rl65IQlX,TRUE,77,resign,black
0am1YP3X,TRUE,54,resign,black
mw9H8a1S,TRUE,75,outoftime,white
EqSC4jnk,TRUE,89,outoftime,white
0CCos4zy,TRUE,62,resign,black
P8PM7tjz,TRUE,49,resign,white
3Xzd26zM,TRUE,67,resign,white
Manr2avh,TRUE,73,resign,white
HJmmJQON,TRUE,43,resign,white
4lFC7APk,TRUE,70,resign,black
3rut0m4E,TRUE,28,resign,black
9uLhcP9g,TRUE,16,resign,black
Mn8AEg13,FALSE,47,resign,white
c3O7fGUn,TRUE,52,mate,black
7zzPkdqI,TRUE,43,resign,white
2ERWk5Nz,TRUE,78,resign,black
LEmwK75U,FALSE,75,resign,white
qYIME8DX,TRUE,105,mate,white
qMp7FQYG,TRUE,103,outoftime,white
g6PrunIx,TRUE,35,resign,black
2jX8ylTs,TRUE,45,mate,white
zGqvcAue,FALSE,92,draw,draw
23WLlukF,FALSE,108,resign,black
DTfofNSS,FALSE,154,resign,black
6YAtxCka,FALSE,21,resign,white
JLfmEWad,FALSE,48,mate,black
FqftsOiN,FALSE,89,draw,draw
mskSEbwv,FALSE,31,mate,white
1hVQBHde,FALSE,66,mate,black
MRBPa9AX,FALSE,80,resign,white
iCq06qa3,FALSE,62,resign,white
W9898sKn,FALSE,120,mate,black
cUi6SZv8,TRUE,38,resign,white
pmaYJ9Kv,FALSE,61,outoftime,white
dKenDQ27,FALSE,28,resign,black
sfeyoLzl,FALSE,99,resign,white
79RGpjMH,TRUE,49,resign,black
KVgN96ck,TRUE,44,resign,black
65Um9Tcf,TRUE,55,resign,white
stmk2OCH,TRUE,92,resign,black
niNth6JB,TRUE,27,resign,white
0rISydr6,TRUE,98,resign,black
9JFLJi6k,TRUE,24,mate,black
inyTCeV2,TRUE,4,mate,black
td0tnDDQ,TRUE,16,resign,black
uMoXrR1H,FALSE,85,resign,white
RmLnL0CM,TRUE,70,mate,black
djXJIqVW,FALSE,36,resign,black
srcEDwLR,TRUE,124,draw,draw
zlQThGVX,TRUE,61,resign,white
iZxEsXji,TRUE,66,outoftime,black
0zirgLwT,TRUE,20,resign,black
DlQedaAr,TRUE,49,resign,white
yP8CgGMt,TRUE,42,mate,black
NLpJ8sIu,TRUE,32,resign,black
cNG54gY5,TRUE,70,resign,black
WHRdaJm2,TRUE,52,resign,black
6mELPaah,TRUE,18,resign,black
eP09Yv7W,TRUE,4,mate,black
KfuKdhkr,TRUE,54,mate,black
V7a3QIoB,TRUE,4,mate,black
mzWzFRLc,TRUE,5,mate,white
eBQhNVnO,TRUE,26,mate,black
pSa9EQDs,TRUE,4,mate,black
2QfmNLYQ,FALSE,115,draw,draw
DRU2XG6w,FALSE,100,mate,black
3sgLsYyY,TRUE,113,resign,white
O0OBA96e,TRUE,125,resign,white
XryQwipq,TRUE,51,resign,white
1tXeLMK6,TRUE,65,resign,black
AkbbM88h,TRUE,29,resign,white
ZACSaRzi,TRUE,26,resign,black
HpBrr0uW,TRUE,43,resign,white
XzDEJEAK,TRUE,33,resign,black
w5In6nw7,TRUE,54,resign,black
xoVyq1H5,TRUE,42,resign,black
OKJpY1xW,TRUE,61,resign,white
2WXCama5,FALSE,38,mate,black
AhfLQxfz,TRUE,47,resign,white
xo07RRgm,TRUE,82,resign,black
aHpSpXBY,TRUE,47,resign,white
5YtoU21m,TRUE,34,resign,black
vU4OAYrU,TRUE,27,mate,white
NUEMIiIT,TRUE,32,mate,black
c2BoVvDL,TRUE,90,mate,black
MEaajEWP,TRUE,38,resign,white
QuGLUpj8,TRUE,51,resign,white
lzzUULmL,TRUE,41,resign,white
zQa62crG,TRUE,5,resign,white
MVTxIbDr,TRUE,44,mate,black
H4zTJFmx,TRUE,33,resign,white
czF9TnjD,TRUE,41,mate,white
trLo4I84,TRUE,28,resign,white
wqOb8n7u,TRUE,62,mate,black
leDTU8io,TRUE,28,resign,black
gGcUX2oU,TRUE,61,resign,black
FjcroNzG,TRUE,123,mate,white
Ou70lN6m,TRUE,89,mate,white
jI6vrt7Y,TRUE,43,resign,white
SL1YfsON,TRUE,44,resign,black
TPZImYDg,FALSE,20,resign,white
Jr3VBrtt,TRUE,55,resign,black
2LA4I7yX,TRUE,20,resign,white
706gBrbu,TRUE,88,mate,black
SF1j338f,TRUE,96,resign,black
iwrqxj3v,TRUE,120,resign,white
bS25Hae9,TRUE,111,resign,white
gTif4XeH,TRUE,39,mate,white
aMvDDuFq,TRUE,93,mate,white
dr60ddrr,TRUE,100,mate,black
mZd5JBYe,TRUE,54,resign,black
XVKCnvwD,TRUE,75,mate,white
0jzEWHFq,TRUE,160,resign,black
1WxtTGrt,TRUE,32,resign,white
3LlDTciR,TRUE,86,mate,black
XIU742Tt,FALSE,50,resign,black
koMxs6zC,TRUE,39,mate,white
UpILIA09,FALSE,31,resign,white
yuLQgQ8W,TRUE,29,resign,white
GXPHhq87,TRUE,27,mate,white
7dlGJV2O,TRUE,57,mate,white
zVNcT1R0,TRUE,68,resign,white
01K0joz0,TRUE,95,mate,white
5eE4dLmE,TRUE,40,mate,black
fIXmXV1x,FALSE,27,resign,white
dhgWqOOk,TRUE,78,resign,black
WRNkn1iH,TRUE,74,resign,black
FHV15YuL,TRUE,4,resign,black
BcLrAQj3,TRUE,44,resign,black
LFcZOLca,FALSE,45,resign,black
tieuBsvB,TRUE,15,mate,white
e2WIo75M,TRUE,37,resign,white
bnfGdfCF,TRUE,22,resign,black
xSYK64xr,TRUE,58,resign,black
DAr1R7eV,FALSE,33,resign,white
vuGnyb7L,FALSE,41,resign,white
iYHEAYqF,TRUE,46,resign,white
x7qfVB60,TRUE,36,mate,black
ZSUzhRPE,FALSE,55,outoftime,white
w7Jan8kW,FALSE,49,resign,white
0pTEZ4c0,FALSE,78,mate,black
3hmhY2QN,FALSE,29,draw,draw
oKdWwqks,FALSE,65,draw,draw
qFAi4678,FALSE,66,draw,draw
uwEoLEqt,FALSE,112,draw,draw
rqAoLyjN,FALSE,70,draw,draw
XRuQPSzH,TRUE,50,resign,black
RDWDc6gB,FALSE,40,resign,black
y2fV8bHp,TRUE,33,mate,white
6Ew7d4T6,TRUE,30,mate,black
hYgldZgW,TRUE,53,mate,white
zPupVDBF,FALSE,30,draw,draw
D45GXjvY,FALSE,11,draw,draw
gB9xoMat,FALSE,3,draw,draw
4h5pgEPz,FALSE,67,draw,draw
DaPlAfc1,TRUE,41,resign,black
40aPOms3,TRUE,28,resign,white
B7pm4CS7,FALSE,52,resign,white
CZydGTTM,FALSE,30,resign,black
ZzbCZgxF,TRUE,62,resign,black
bslFqd73,FALSE,35,resign,white
pedSCqh0,TRUE,89,resign,black
R5eh7vmy,TRUE,119,resign,white
plyLjw3t,FALSE,21,resign,white
ZOMAHujN,FALSE,65,resign,white
uOfI8FWS,FALSE,50,outoftime,black
kjcAhcqA,TRUE,60,resign,black
fpy4l7uG,TRUE,73,resign,white
gyp74acJ,FALSE,42,mate,black
ZPUl9Yf4,FALSE,58,mate,black
GXfR791M,FALSE,38,resign,black
XiNBcXSZ,FALSE,28,resign,black
rygDeebM,FALSE,26,resign,black
d2LSj4j4,FALSE,35,resign,white
vd0nKjtQ,FALSE,35,resign,white
j6KBt6J0,TRUE,34,resign,black
fUXsv25b,FALSE,38,resign,black
dh097wuJ,FALSE,27,resign,black
UCMyX43Q,FALSE,80,outoftime,black
XrBt8qq0,FALSE,54,resign,black
v3ryBvEc,FALSE,65,mate,white
v0LKCXys,FALSE,55,resign,black
sCGHOpvl,FALSE,67,resign,black
ZERC7Ug4,FALSE,78,resign,black
UGqVq7Ch,FALSE,51,resign,white
sARMWAcM,FALSE,75,resign,white
JTF5lktc,FALSE,36,resign,black
tIbVGp2o,FALSE,58,mate,black
02V52u8v,FALSE,12,resign,white
U3GLEkAY,FALSE,21,resign,white
2NE5eGaX,FALSE,56,resign,black
A2Owhl4L,FALSE,24,resign,black
73yeVDmb,FALSE,32,resign,black
SnAAGIyU,FALSE,66,mate,black
nfx9Gu0l,FALSE,45,resign,black
ehEMiCKy,FALSE,50,resign,white
fv9uCJeh,FALSE,18,resign,black
6zZ47KG5,FALSE,90,mate,black
9BUi3r5Q,FALSE,75,mate,white
csF2CjMH,FALSE,34,resign,black
VLDmS9nM,FALSE,70,resign,black
M3C2yjzI,FALSE,24,resign,black
hyCmLj7A,FALSE,18,outoftime,black
KCRA9rHk,FALSE,36,resign,black
KrAwDchk,FALSE,99,resign,white
UfgTlFo1,FALSE,60,resign,white
9N9o9zK6,FALSE,77,mate,white
8mE1pMht,TRUE,74,mate,black
wV77QKJh,TRUE,61,resign,white
Nrwnvyrx,TRUE,15,resign,white
tyWYBpMs,FALSE,102,draw,draw
zPwZcNlm,TRUE,129,outoftime,white
lIsZEF0G,TRUE,25,resign,white
WuGtllvl,TRUE,39,resign,white
UKdc4gix,TRUE,62,outoftime,black
K7MB0oNd,TRUE,19,resign,black
MBnszsWx,FALSE,83,resign,white
kWXQ0xsQ,FALSE,66,resign,white
b1MtlubX,FALSE,89,resign,white
hXMTCGhS,FALSE,129,draw,draw
DyOgBxNv,FALSE,27,resign,white
C93FmFIq,FALSE,76,resign,white
8xdSsaAF,FALSE,55,resign,white
Zv9RJQGg,FALSE,65,mate,white
RsERFEbb,TRUE,63,resign,white
i9ZGHc3z,TRUE,64,resign,black
RIEBee5J,TRUE,69,resign,white
O8dHQVTA,FALSE,31,resign,white
A0xmkXW2,FALSE,15,mate,white
b1MLIFpL,FALSE,35,resign,white
vmVeJL73,FALSE,107,outoftime,white
a5y8QJBk,FALSE,43,resign,white
FeCXlUdI,FALSE,72,resign,black
PStuE3Ru,FALSE,63,resign,black
4pZgsdZ6,FALSE,34,resign,black
NNDUMnRw,FALSE,51,resign,black
FyP8fltG,FALSE,60,resign,black
ahCi7B8k,FALSE,26,resign,black
pVodVKhK,FALSE,70,resign,black
dnwPq0Ru,FALSE,24,resign,black
rohKfyT8,FALSE,124,resign,black
xHL05fIw,FALSE,39,resign,white
lLMchIam,FALSE,58,resign,black
OuFnfDxZ,FALSE,16,resign,black
Ju3yDDDT,FALSE,52,mate,black
ocEoaR9Q,TRUE,22,resign,black
FZByGsHT,TRUE,43,resign,white
8lqflAf6,TRUE,27,resign,white
hq3TSGej,TRUE,41,mate,white
43etu8Sq,TRUE,30,mate,black
xPLiusuQ,TRUE,125,mate,white
JlmtraYB,TRUE,16,resign,white
YAeg03yO,TRUE,53,resign,white
5qXqLPDB,TRUE,49,mate,white
q8gzJMaa,TRUE,59,resign,white
CUpTQECd,TRUE,86,mate,black
MO9Hhejy,TRUE,52,mate,black
ZkzVaz0B,TRUE,96,mate,black
OJdeMip2,TRUE,114,resign,black
anSWcBOw,TRUE,69,resign,white
iYVm4ANx,TRUE,40,mate,black
khJOZetm,FALSE,72,resign,white
8CCBHpef,TRUE,63,resign,white
MP8TYTbX,TRUE,141,resign,white
mu5KYglJ,TRUE,92,mate,black
2shZQ2X6,TRUE,64,resign,black
4qRYXCHX,TRUE,90,resign,black
XNMbvz8v,TRUE,70,mate,black
ILxgRGiu,FALSE,68,resign,black
c4xul4aH,TRUE,63,mate,white
WwbMGpf4,TRUE,63,mate,white
KetcbxgQ,TRUE,75,outoftime,white
YXqa1YZX,TRUE,94,outoftime,black
UiON74S2,TRUE,102,resign,black
MEJPk9T3,TRUE,87,resign,white
EW9x3t3G,TRUE,90,resign,black
3AMyz6Bn,TRUE,96,draw,draw
GYFSYJ8I,TRUE,33,resign,white
1Q1n5nKA,TRUE,52,resign,black
mHJI2pPG,TRUE,62,resign,black
8JTLzHwA,TRUE,63,resign,white
kNKj3koe,TRUE,132,mate,black
rw7RU3xt,TRUE,55,resign,white
UqXGYbEO,TRUE,95,mate,white
45qOguIT,TRUE,59,resign,white
arxFjJVN,TRUE,86,resign,black
X2L3xRc7,TRUE,150,mate,black
w5NL4hoN,FALSE,54,mate,black
hweE5kz6,FALSE,74,resign,black
FOedRi8Y,TRUE,33,outoftime,white
Bi5kk9ch,TRUE,161,resign,white
6j5QQBQE,TRUE,85,resign,white
M06MUxbj,TRUE,76,resign,black
NkioCxfY,TRUE,52,mate,black
sMMTqjS2,TRUE,204,outoftime,black
ahRf9QQY,TRUE,26,resign,black
vy5UYf3o,TRUE,64,resign,black
AbugvFSH,TRUE,47,resign,white
3AYfI6Nb,TRUE,103,outoftime,white
jta14D31,TRUE,39,resign,white
c32jG2DE,TRUE,50,resign,black
bQSS5nLv,TRUE,19,resign,black
L0LynXk7,TRUE,30,resign,black
CzyKEMYc,TRUE,35,resign,white
FWSFnqOu,FALSE,46,resign,black
UeXIQ4YD,TRUE,35,mate,white
k9zI0R0u,TRUE,32,mate,black
TUsE6rh2,TRUE,52,resign,black
pCrySQHQ,TRUE,132,resign,black
DtFbBnbk,TRUE,38,resign,black
yCbfCj3H,TRUE,86,mate,black
RaxjeYPG,TRUE,43,resign,white
Q6a9PXXJ,TRUE,34,resign,black
xlgOy7n8,TRUE,72,mate,black
EC67dmCN,TRUE,23,resign,white
JB43JSH8,TRUE,78,resign,black
KOHqRuCN,TRUE,45,mate,white
g5elmHP5,TRUE,66,resign,black
fWfh1j30,TRUE,29,mate,white
hRpghvXz,TRUE,154,outoftime,black
ZDAqY6sS,TRUE,80,resign,black
JYWHCWqI,TRUE,121,resign,white
xegBnwXE,TRUE,140,draw,draw
me8hf4aQ,TRUE,75,mate,white
K6LIk4Se,TRUE,36,resign,white
YvfEdSyq,TRUE,77,resign,white
IrBSkx6x,TRUE,33,resign,white
SDaN3bln,TRUE,56,resign,black
NbllyuAy,TRUE,129,resign,black
fmA8xiTS,TRUE,53,resign,white
O81o2L6O,TRUE,22,resign,white
DuU01NgO,TRUE,51,resign,white
jlp0sgqZ,TRUE,37,resign,white
fsRCfZs8,TRUE,30,resign,black
KA0F7d5x,TRUE,89,resign,white
kn98dXeN,TRUE,73,resign,white
dD90S0Xp,TRUE,114,mate,black
TKPSGcYB,TRUE,107,mate,white
dbGUXGos,TRUE,92,mate,black
y8NY6Zni,TRUE,63,mate,white
scN2qQfq,TRUE,36,mate,black
OWd1G3jm,TRUE,55,resign,white
55NKPGPj,TRUE,85,mate,white
47RJcEJR,TRUE,118,resign,black
dKq8gYTk,TRUE,55,mate,white
0LeqFhxc,FALSE,135,draw,draw
MiwgmdxP,TRUE,78,mate,black
IOHtxlJ9,FALSE,40,resign,black
jbGMdkj6,FALSE,114,outoftime,draw
h4JUcUsl,TRUE,68,mate,black
sKnDmxDX,TRUE,48,resign,black
TXRivHl6,TRUE,29,resign,white
h4gNnjPZ,TRUE,14,resign,black
KWF58BRR,TRUE,61,mate,white
Xs9aFTD1,TRUE,59,mate,white
CLyVimXY,FALSE,9,resign,white
tDPWm76y,TRUE,80,mate,black
Ek7Zc3k0,TRUE,81,resign,black
0KqA6d6j,TRUE,103,resign,white
MZRiITT5,TRUE,10,resign,black
TpxydBqb,FALSE,32,resign,black
3QXShO34,TRUE,50,draw,draw
r27Ve8Mq,TRUE,41,resign,white
XUroeyz9,TRUE,39,resign,white
ZAGMt3YB,TRUE,50,resign,black
NR0OBenc,TRUE,66,resign,black
gYo5F5em,TRUE,66,resign,white
YHxoXzZ5,TRUE,55,resign,white
M2NfrvAD,TRUE,65,mate,white
VdPZD8QR,TRUE,72,mate,black
7p9UNEMP,TRUE,57,resign,white
IPqX4z1L,TRUE,50,resign,black
MPbAW7tD,FALSE,57,resign,white
8WrJkEsB,TRUE,21,resign,white
1lxYxRv6,FALSE,48,mate,black
Je495sc5,TRUE,49,mate,white
UIRCH8wE,TRUE,68,mate,black
3zXvLVJO,FALSE,40,resign,black
S0tpnlCZ,FALSE,9,resign,black
9kH0LRFA,FALSE,36,resign,black
z5LasHEr,TRUE,98,resign,black
WyQ0UQcM,TRUE,56,mate,black
vGd9Zbw3,FALSE,128,draw,draw
5LSAjiG3,TRUE,132,mate,black
vE7O3zWZ,TRUE,48,resign,black
ORpuDA0o,TRUE,57,mate,white
dtelYjik,TRUE,75,resign,black
ZgPCh2eW,TRUE,99,resign,white
JoG0uemL,TRUE,59,resign,white
Px6dNEST,FALSE,56,outoftime,black
WY6U80PE,TRUE,69,resign,white
eNeBtI8l,TRUE,70,resign,black
lt2LYbX1,TRUE,77,mate,white
v94j3VYt,TRUE,64,mate,black
HNN7bCZg,TRUE,70,mate,black
cn5Zim8J,TRUE,75,resign,white
5qRbasew,TRUE,104,draw,draw
R8ur9lKI,TRUE,63,resign,white
nslqDgw1,TRUE,67,resign,white
puuzrb4D,TRUE,40,resign,black
hWVdbGaa,TRUE,80,resign,black
HYcw8stO,TRUE,99,mate,white
f79084hX,TRUE,120,mate,black
tzibpoeG,TRUE,9,draw,draw
RyjWP2nK,TRUE,62,resign,black
dzU99BFv,TRUE,59,mate,white
cJlR3WNx,TRUE,57,resign,white
kMpyagEA,TRUE,72,mate,black
B8bvLEXG,TRUE,115,mate,white
KgAAeJhI,TRUE,70,mate,black
Sewrr47J,TRUE,29,resign,white
hf17YUme,TRUE,33,mate,white
LoZRZsqa,TRUE,17,mate,white
rsL3KWEP,TRUE,19,resign,white
DIvhiJ7Z,TRUE,100,outoftime,black
akDnf3iE,TRUE,27,mate,white
TOKJRGKr,TRUE,95,outoftime,draw
qzoIB6M8,TRUE,75,mate,white
t906RI0n,TRUE,44,resign,black
KCv5tbnu,TRUE,87,mate,white
APm6sARd,TRUE,29,outoftime,white
E7hyxqpC,TRUE,75,outoftime,white
u9J7WC5N,TRUE,52,mate,black
NxG37soU,TRUE,40,resign,black
Oz8Tp8EO,TRUE,73,mate,white
mm2yP7Ee,TRUE,64,resign,black
R9tfi1qe,TRUE,52,resign,black
7vFblCha,TRUE,26,resign,black
ukRNqREd,TRUE,13,resign,white
FVyGCpFp,TRUE,104,resign,black
5aPsH0uE,TRUE,55,mate,white
QiWepOCZ,TRUE,57,mate,white
r90LMOmd,TRUE,97,outoftime,white
3KE2vYO8,TRUE,17,mate,white
Zoupu2mU,TRUE,23,mate,white
OCserBbF,FALSE,54,resign,white
jixuXxEv,TRUE,72,mate,black
ig6n9ckb,TRUE,34,resign,black
liHxflhE,TRUE,56,mate,black
Eqrfpfj3,TRUE,84,resign,black
SPfp0Hi0,TRUE,29,mate,white
b6v367Wg,TRUE,19,resign,black
JSAGyxrR,TRUE,144,mate,black
20IU3I8k,FALSE,110,resign,black
py4HXyHH,TRUE,47,mate,white
8xGXXqOv,FALSE,37,resign,white
8HPfcQ2p,FALSE,60,draw,draw
Rhq5XOhG,FALSE,54,mate,black
5X8JpWWw,FALSE,137,mate,white
PCDtQEc2,FALSE,81,mate,white
7jrmhsEI,FALSE,83,outoftime,white
bWJtNAyP,FALSE,53,resign,white
DruDEfhy,FALSE,65,resign,white
ydqF9Q1W,FALSE,8,resign,black
SJYo0G5N,FALSE,55,mate,white
IVvbHaFU,FALSE,67,mate,white
b0q9Hdjm,FALSE,26,resign,black
39nuZePb,FALSE,33,resign,white
zswQ42ea,FALSE,73,mate,white
IsrgkAB7,FALSE,27,resign,black
xXnLtAFv,FALSE,50,resign,black
mk4dmB3K,FALSE,74,mate,black
rqlGuGgM,FALSE,130,draw,draw
Avxsjr0m,FALSE,14,resign,black
L6JFVuik,FALSE,51,outoftime,white
7zvmp5lU,FALSE,24,resign,black
HXaGslCJ,FALSE,94,resign,black
fdbZQKCx,FALSE,24,resign,black
J6wkfsNx,FALSE,57,resign,white
RcCQY7VV,FALSE,19,resign,white
MPhoi0W5,FALSE,47,resign,white
79bTrjIs,FALSE,30,resign,black
Y7uQyOJ8,FALSE,17,resign,white
twRrlFYr,FALSE,18,resign,black
2hifeMPo,FALSE,24,resign,white
LD6016Qi,FALSE,7,outoftime,white
i3cETXA8,FALSE,27,resign,white
WlA1qaVm,FALSE,50,resign,black
dUFuKrXj,FALSE,20,resign,black
GWgAo83d,FALSE,85,resign,white
cAf9eK2X,FALSE,87,resign,white
0BQ3pzZw,FALSE,45,mate,white
1Xih6fBW,FALSE,63,resign,white
ORf3b7B1,FALSE,38,resign,black
YZhaRObW,FALSE,39,resign,white
aN2zhmLS,FALSE,8,resign,black
s6rKj6Sw,FALSE,90,resign,black
GYkOhKvS,FALSE,94,resign,white
Wn0n0l55,FALSE,29,resign,white
LdMUysoy,FALSE,98,resign,black
A9bK5Fo8,FALSE,74,mate,black
iOQ9S5BR,FALSE,37,resign,white
P459rzus,FALSE,74,mate,black
aG0wK3mX,FALSE,6,resign,white
2F8zcvKW,FALSE,94,mate,black
MoFeiCeO,FALSE,29,resign,white
Q4ViPsI7,FALSE,68,mate,black
SAYenFeI,FALSE,50,resign,white
lewGzal8,FALSE,38,mate,black
5UuZdbiU,FALSE,28,mate,black
Vv4nc5aJ,FALSE,82,resign,white
5yPiABLZ,FALSE,18,resign,white
nl3VVbHD,FALSE,63,mate,white
GN9cq680,FALSE,58,mate,black
5AlnpzG5,FALSE,44,resign,black
5ZdJmkLx,FALSE,35,mate,white
anRsMj8N,FALSE,87,mate,white
oEdNmamb,FALSE,64,outoftime,black
eJcnxQR0,FALSE,36,mate,black
MN2rMSWq,FALSE,29,mate,white
mNXdsLja,FALSE,93,resign,white
s38SlKGB,FALSE,57,mate,white
qNTu76Mb,FALSE,53,mate,white
yp4eywfv,FALSE,42,mate,black
7OkcsUyG,FALSE,51,mate,white
H7kRRz9R,FALSE,77,mate,white
bh4RLGN7,FALSE,21,mate,white
9JXwJ6oo,FALSE,43,outoftime,white
gVzZMAgF,FALSE,81,outoftime,white
KKWnZsPO,FALSE,94,mate,black
yHUUC2i5,TRUE,92,mate,black
8dQ1BbRw,TRUE,29,mate,white
qzUtYBv3,TRUE,78,mate,black
kfsgqRyN,TRUE,124,draw,draw
JbLGK2Pv,TRUE,59,mate,white
iTDN0a3m,TRUE,11,mate,white
tZYuBqzQ,TRUE,66,mate,black
1dZuh1MF,TRUE,58,mate,black
sfuKhsY4,TRUE,41,mate,white
sFsiJ3y6,TRUE,49,resign,white
k2rA9ujF,TRUE,45,resign,white
